ERROR 2026-03-04 19:44:23,326 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:23,368 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:44:33,911 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:34,000 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:34,008 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:44:37,607 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:37,705 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:37,705 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:44:38,702 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:38,767 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:38,767 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:44:41,536 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:41,594 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:41,618 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:44:42,601 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:42,655 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:42,682 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:44:45,076 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:45,153 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:45,160 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
